application_id,visitor_id,application_date,status,credit_score,income,loan_amount,product_type,source_channel
ab70a7dc-723c-4806-a64b-3d34984592f3,29629,2024-03-06,rejected,606.0,46288.0,32936.0,personal_loan,email
a264010f-da09-485e-bb78-3e9b654ad2cf,14633,2024-02-05,approved,,124394.0,27749.0,credit_card,direct
21a6520e-fbe0-4a4a-b7d2-7817aae253a0,18062,2024-03-14,approved,695.0,82657.0,22207.0,personal_loan,email
deaf6ca6-3095-4b41-9270-d80d49f808f4,19888,2024-02-17,approved,681.0,40384.0,9393.0,credit_card,ads
5ca2b1f0-858a-4616-8ac1-b9720f54c464,25078,2024-03-24,rejected,722.0,73652.0,44398.0,personal_loan,direct
92fc8492-237e-4f7d-a1d5-57b4823cdc84,28614,2024-03-09,approved,609.0,67148.0,11128.0,credit_card,ads
39e87ee7-5ec8-4ff5-83d7-bdb4ac14638a,25166,2024-03-24,submitted,749.0,92358.0,37469.0,credit_card,email
ac3134c8-1032-40c8-a757-c6c4ce7d3099,23005,2024-01-05,approved,659.0,107119.0,54973.0,mortgage,referral
8d826065-d837-41a7-bbd1-8b1857dd5a31,28533,2024-02-21,submitted,679.0,92098.0,36530.0,personal_loan,email
6678beda-f332-44b1-a9c8-efbb06e5e5d6,11408,2024-02-04,approved,692.0,96304.0,18957.0,personal_loan,referral
be12f414-ce24-4d84-b9ee-b1fe55e09d90,26073,2024-02-12,approved,653.0,73566.0,19258.0,credit_card,referral
1e030bb2-7231-40fd-a872-ba1ffa783e59,25033,2024-03-17,submitted,811.0,104428.0,12650.0,credit_card,direct
cc5d6e82-3929-46bb-9078-388e102c531c,22535,2024-03-15,submitted,596.0,66295.0,34726.0,credit_card,direct
0cd681e1-d70c-46cb-a54b-c4f56d88e6e7,24635,2024-02-24,submitted,726.0,95366.0,24592.0,personal_loan,direct
71b1ef8a-b557-4e1d-ba05-5ed190e88306,10238,2024-01-30,approved,637.0,84903.0,56591.0,personal_loan,ads
4cdbbb7c-9c0b-418f-8288-6d1d812267de,19939,2024-01-12,submitted,790.0,93376.0,29166.0,mortgage,ads
7c222876-3b68-4493-9389-14aec98dd752,15516,2024-03-09,approved,824.0,33895.0,32555.0,personal_loan,email
79af218a-2ebc-4982-b83e-0925c254c00c,18998,2024-03-08,submitted,758.0,87730.0,6673.0,credit_card,email
6cda15e0-c298-4232-b066-587f654fd61e,11675,2024-03-03,submitted,764.0,88156.0,46876.0,personal_loan,email
c798bfd4-399e-45fc-aebb-173153a3279a,28198,2024-03-22,rejected,701.0,70692.0,14902.0,credit_card,direct
1f124c1d-8d74-4635-872f-c0cc8e73ce8e,29271,2024-01-15,rejected,628.0,94495.0,30891.0,credit_card,direct
3f8decb7-a124-41f8-b5d8-30d6f10f49d8,26539,2024-03-21,approved,779.0,88708.0,39488.0,mortgage,referral
f1658c62-b56f-4606-9aac-8ccd3ee1cd29,12661,2024-03-08,approved,555.0,117624.0,16058.0,mortgage,direct
fd6c4d24-b90a-43a6-8c43-9b643b2f773f,29841,2024-03-01,rejected,668.0,125360.0,32249.0,credit_card,referral
e966e2d5-cf8a-41d5-b156-8e09f829be3a,16535,2024-03-17,rejected,667.0,64514.0,23727.0,credit_card,ads
07d57de7-19af-4ca2-ba0a-661cbe6c20cc,26695,2024-03-08,approved,814.0,79083.0,45081.0,mortgage,email
b4e5c2ee-6372-4429-a995-58e65bdd6706,29022,2024-03-06,approved,606.0,50179.0,4420.0,credit_card,referral
92e9c94f-16a4-41f9-bd65-bd6b4775a689,21179,2024-03-23,approved,711.0,75305.0,44818.0,personal_loan,email
4494d601-1cb7-4b0e-93a8-f963c95432a4,15123,2024-01-23,rejected,755.0,130358.0,41435.0,mortgage,email
93c57c7c-9336-4e76-a958-4026daca9af6,26683,2024-01-25,approved,623.0,81758.0,51187.0,personal_loan,direct
1dede75e-793a-46a3-a7a9-9e480af36e09,23348,2024-02-14,approved,546.0,53642.0,1000.0,mortgage,ads
cb2fbcd1-b55e-49fe-a8de-17e43ce4e811,23495,2024-01-15,rejected,788.0,108275.0,9404.0,mortgage,direct
9a3137ad-0da3-482b-94b7-6a1871634bdd,18535,2024-03-16,approved,662.0,63869.0,33890.0,personal_loan,referral
19a39be1-84f2-4987-9396-99cf33fcd897,28522,2024-02-25,rejected,674.0,41185.0,19497.0,credit_card,direct
5c6b0668-917c-441c-b267-745bb752c9dd,16386,2024-01-03,submitted,713.0,122332.0,47058.0,mortgage,email
ac71d9a4-77cf-4d6b-8d7c-23fc244952cc,24478,2024-03-13,approved,694.0,53742.0,20874.0,mortgage,ads
8d78cfd4-accd-4b95-bbeb-41963e895a46,28047,2024-02-17,rejected,729.0,100072.0,21760.0,credit_card,email
c0d035ae-28b6-4433-9788-28d7a22b466e,13291,2024-03-05,approved,709.0,48725.0,6016.0,mortgage,direct
528112f6-fe33-4f77-a74a-18a390a4551f,21798,2024-02-19,submitted,631.0,134315.0,26876.0,personal_loan,referral
40ba98e4-28a4-49a0-9c51-87f7a456c213,15477,2024-01-08,approved,624.0,54390.0,30428.0,personal_loan,direct
cca3057f-dba0-4aeb-9679-7ed1db7caeed,29599,2024-02-12,approved,625.0,52511.0,31050.0,personal_loan,ads
28c1a886-b179-4fc1-a072-758587a27640,11896,2024-03-27,submitted,801.0,91040.0,35099.0,credit_card,direct
3ae1548c-34ec-46bd-96cb-82d310d62624,21493,2024-01-03,submitted,682.0,85301.0,35520.0,mortgage,ads
b6cb9021-0523-40e6-b23a-9ad4227be021,26604,2024-02-12,rejected,703.0,86504.0,12597.0,mortgage,referral
342b9bac-b3f1-4a52-919c-ff35ea14a47e,23772,2024-02-15,rejected,615.0,111310.0,8369.0,personal_loan,email
dd8b32d8-112b-411e-9afa-f0339fcb5639,15493,2024-03-05,submitted,623.0,78420.0,7755.0,personal_loan,direct
c8989a2f-42f9-4384-8a77-698a06bd1d33,10898,2024-01-13,rejected,744.0,127145.0,6542.0,mortgage,direct
3def9c48-33a1-4e19-936f-d5fa965bc739,17394,2024-02-08,submitted,630.0,119356.0,30764.0,credit_card,ads
23c206a8-427a-4d39-85d6-5f96204ce28b,12628,2024-03-25,submitted,664.0,97548.0,38143.0,personal_loan,ads
bfa695a1-fb62-4b41-82df-c61cd03013a1,16460,2024-02-28,approved,778.0,109055.0,14348.0,credit_card,direct
2cb36e15-2b17-4db9-8815-883e56fe3b8c,29022,2024-03-15,submitted,599.0,101533.0,25049.0,personal_loan,email
9cf4cdf5-24b6-4c58-b866-c9faeeaeac57,13505,2024-03-23,rejected,738.0,61317.0,7295.0,personal_loan,referral
38333300-ec54-4691-816e-30a4b3bcd76e,28078,2024-03-28,rejected,748.0,45755.0,33403.0,personal_loan,ads
b512cc65-5c0f-4dae-9931-47568b6827e8,23454,2024-01-14,submitted,697.0,77114.0,47462.0,credit_card,direct
86e9d5ce-fd4b-4a76-90d5-2b3a0b285941,11348,2024-01-20,rejected,756.0,51922.0,13606.0,personal_loan,direct
a9de0059-5a68-4dd5-b3d1-adc28c8b942c,20601,2024-01-24,submitted,667.0,125929.0,49232.0,credit_card,direct
a109c75b-f0df-4ee5-973d-fd518a838eb7,29562,2024-02-17,submitted,,137102.0,14358.0,personal_loan,ads
0708c565-7089-4f39-994e-8c54d17e926c,16489,2024-01-15,submitted,669.0,111129.0,42603.0,credit_card,email
a311d9a7-4819-4059-bf0e-5f745cb601ed,26583,2024-02-12,approved,647.0,98346.0,2999.0,personal_loan,email
c703d814-d0e4-40f1-b34f-79be1fec9b9d,29498,2024-03-02,approved,688.0,59294.0,17862.0,credit_card,ads
5fbfe2aa-1d3f-4e4f-8f3e-e6029c93820e,29923,2024-02-13,rejected,672.0,74194.0,35185.0,personal_loan,direct
fed72689-c7bb-4040-a9f4-1ed91d612067,14462,2024-01-28,submitted,687.0,89765.0,23875.0,credit_card,referral
97178732-ca48-4ccb-872b-04b9dabd9ff2,26836,2024-03-06,rejected,779.0,125568.0,44402.0,credit_card,ads
5f54f876-a1e8-4d54-a686-138a0e337dfc,16329,2024-01-06,approved,708.0,136839.0,12934.0,credit_card,email
9ce5c297-c28c-430f-ba52-d019cf7c3de9,24049,2024-03-15,rejected,728.0,83358.0,1000.0,mortgage,email
5c88c19e-f838-4078-b83f-e148ce36d126,18159,2024-01-15,submitted,709.0,66159.0,33967.0,personal_loan,email
123b87d5-d91f-4f98-a5c5-d29034f9dc7d,23364,2024-02-16,submitted,680.0,75732.0,13146.0,personal_loan,direct
fc3465a6-6678-4c00-886f-45912e8ca74c,14689,2024-03-10,approved,742.0,41935.0,31777.0,credit_card,ads
04f13893-24f1-4e48-9e22-b39c8bd41988,29467,2024-03-29,rejected,694.0,78145.0,64041.0,mortgage,email
c9f2dd3c-f54d-40b0-9c71-f0188289dcf9,23211,2024-03-06,submitted,653.0,47332.0,34215.0,credit_card,ads
3e229777-7327-4ec0-9fb0-679c4242a9a4,13659,2024-02-04,rejected,608.0,117326.0,26058.0,mortgage,referral
a2bd090b-af1b-42a8-8be4-863385d12dfb,29222,2024-03-13,rejected,697.0,57595.0,39051.0,personal_loan,direct
884b83f7-b3c9-4dc6-985e-2b75205215b8,24954,2024-01-08,rejected,681.0,104824.0,22369.0,personal_loan,email
c59e76dd-b37f-49b5-8d5c-4190dd6656c5,13192,2024-01-17,rejected,631.0,128108.0,38676.0,personal_loan,referral
2fcc0c84-ab41-4db7-9864-470ffdf0409b,21440,2024-03-08,rejected,732.0,105148.0,25758.0,personal_loan,email
2f6895ba-2074-4d14-85e0-a20ad8368114,15738,2024-03-16,submitted,752.0,79396.0,48066.0,mortgage,email
0b842816-b7fd-4afc-b66d-d515602799d9,20984,2024-01-13,submitted,681.0,73692.0,30509.0,personal_loan,email
3af5a157-b1c2-4d07-a179-60f108fbb1b3,28816,2024-01-08,approved,688.0,68837.0,12267.0,personal_loan,email
7315a080-6b76-4388-98bf-6b2ec7a1bb27,22645,2024-02-02,approved,759.0,82155.0,29241.0,credit_card,ads
8c4eebfa-f321-499f-8981-38b451bfb435,20572,2024-01-13,rejected,720.0,93336.0,1000.0,credit_card,email
f956c433-c707-4ce4-9ee8-bbe07ea472cd,25307,2024-01-14,submitted,707.0,89353.0,20088.0,personal_loan,direct
18743a86-403e-4dea-9f93-483ede580cb4,22185,2024-01-06,approved,599.0,66459.0,9675.0,mortgage,referral
62c1e8c7-58f9-4943-b12f-52a6e0a6dfda,20404,2024-03-17,approved,738.0,80977.0,15434.0,mortgage,ads
bf6ad8be-c196-43a7-99c4-68c64cdf851d,10009,2024-02-29,rejected,685.0,63310.0,18023.0,mortgage,referral
b8a626f7-b450-449c-9d89-b83625ee159a,28708,2024-03-18,approved,604.0,115409.0,7138.0,mortgage,ads
2a3475d4-f7bb-4db2-8ae1-df10790657be,12571,2024-03-26,approved,694.0,146684.0,29288.0,personal_loan,email
e3e80c76-cd79-4815-9973-a534a267dcfd,12359,2024-03-26,rejected,556.0,86082.0,36541.0,mortgage,ads
7c3cfe90-7726-4924-a5ab-a30b4a4e652f,12537,2024-01-22,approved,601.0,44194.0,40957.0,credit_card,referral
ddb62b17-fb29-4d39-90a1-af83bb2cd27c,15167,2024-03-16,submitted,675.0,120670.0,5625.0,mortgage,referral
b628d41f-a273-447e-a3b2-a1e7846bf684,23381,2024-01-26,approved,624.0,112709.0,49652.0,mortgage,ads
2f3bb055-0f14-468f-a663-3416305eefea,22988,2024-03-27,submitted,717.0,123298.0,19468.0,personal_loan,email
1ac67e8f-a098-4083-99fb-e49ffe083dca,25193,2024-02-20,approved,621.0,121381.0,23736.0,personal_loan,referral
b88d61b9-998d-4bbd-8dbc-1668a2acade7,27591,2024-01-21,submitted,671.0,102114.0,23524.0,personal_loan,referral
5d8def72-b5bd-448b-864f-ff4e40b4e9f4,22508,2024-02-10,approved,640.0,90323.0,17490.0,mortgage,referral
09f2422d-c27f-40da-90ae-5cd1fd2b13ba,29477,2024-03-12,submitted,597.0,94190.0,1000.0,mortgage,direct
a96c055e-26c9-48b9-a020-6b7907ef2258,11946,2024-02-08,rejected,572.0,55018.0,44368.0,mortgage,ads
f4f44f42-d6e9-40f8-9620-cf450dadb1b2,15508,2024-01-05,rejected,623.0,69327.0,1000.0,personal_loan,referral
aa3ffa2d-c74d-4f0c-a7d6-b64beece7fe2,19738,2024-02-07,approved,694.0,100963.0,41228.0,personal_loan,referral
9b270642-f959-41b6-b2b1-09049dcc28f6,24056,2024-01-03,submitted,722.0,111720.0,2345.0,credit_card,direct
cbe3269b-f43f-440c-9ea9-0cf64284f641,13453,2024-03-15,approved,747.0,76090.0,20477.0,mortgage,direct
10a735bc-b793-42ee-9f82-59199be8cf65,18686,2024-01-26,approved,709.0,119310.0,39890.0,mortgage,ads
b74ceff3-70a4-46e0-b7f4-e163a29a6dda,28706,2024-02-01,submitted,685.0,73806.0,17459.0,mortgage,email
2cab38bb-088b-4469-9c91-fdce535b5d83,28393,2024-02-26,rejected,585.0,153678.0,17084.0,credit_card,referral
53fbbd3e-adcc-4061-be96-54c8e28add11,24655,2024-01-27,approved,557.0,43558.0,39753.0,personal_loan,referral
49709103-dfc1-4eae-9f05-7afcc19f2912,19881,2024-01-23,submitted,678.0,120470.0,32476.0,mortgage,email
5ed98272-6837-4d00-afde-ac41e241d055,15257,2024-02-19,approved,726.0,73407.0,5488.0,mortgage,direct
0e68d93b-6095-41d1-8973-f5ab4f41d4fd,28612,2024-01-05,rejected,800.0,58307.0,24377.0,mortgage,direct
c531f6e9-7813-4cca-bafd-c487313de152,11404,2024-03-12,submitted,672.0,108161.0,35409.0,personal_loan,email
db816c80-b558-47e6-a259-beca4bc4a644,17896,2024-01-02,approved,599.0,119698.0,25214.0,personal_loan,email
0bb5f88e-b8fc-4f6e-b4bf-cf016b0d0b90,14640,2024-03-06,submitted,669.0,78975.0,21015.0,credit_card,email
ddcdd145-43a2-4c67-9a64-5e7a0c58e4df,13212,2024-01-23,approved,839.0,80962.0,48446.0,mortgage,referral
1fdecb7e-2422-405e-bf25-909ec806f537,20494,2024-03-09,rejected,600.0,117322.0,20647.0,personal_loan,ads
947e9e98-c39a-435b-82c6-05a418ece5f8,13123,2024-02-26,rejected,664.0,120641.0,36663.0,mortgage,direct
415167df-9d01-4310-83b2-91595a26e990,18001,2024-01-24,rejected,754.0,96981.0,28080.0,credit_card,ads
158785aa-b51c-4003-a71f-1d7942fd2402,21571,2024-01-26,approved,655.0,90321.0,34399.0,credit_card,referral
4b74b204-2e33-450f-a3bf-eea773e62d3a,11416,2024-03-09,rejected,692.0,115257.0,12946.0,mortgage,direct
c7f79e53-f137-42fb-876c-448afe090a97,15018,2024-03-12,submitted,698.0,83345.0,22145.0,mortgage,email
3fc6b0aa-3da9-4602-bbcf-634d9db4b945,11169,2024-02-17,approved,584.0,66553.0,45192.0,personal_loan,referral
c95e3f01-49ee-454f-9d24-4a46ef22b652,18697,2024-02-21,approved,761.0,132105.0,17854.0,personal_loan,ads
b95e1257-5683-46fc-8016-9ca5ea1f7c5c,11378,2024-03-28,approved,680.0,66324.0,13060.0,credit_card,referral
c98bd047-4bf9-4d15-b2b2-7d9fcfef6d9c,12368,2024-03-29,approved,692.0,82944.0,29295.0,credit_card,ads
f7d86e24-f461-4c16-899e-4f8dfa7029b8,15554,2024-02-12,approved,661.0,103385.0,7229.0,personal_loan,direct
8da1f6f8-6891-4b5d-9d68-61bc190421c8,24734,2024-02-21,approved,674.0,70333.0,24471.0,credit_card,referral
7f166c39-5243-40ff-8702-3f37401527c9,10136,2024-02-23,submitted,736.0,122674.0,9820.0,mortgage,ads
b622d716-0244-4599-ae12-7d8a56a74648,25172,2024-02-17,approved,734.0,64325.0,26500.0,mortgage,referral
685a3b91-acc3-40d3-830b-52f86933994a,16546,2024-02-07,submitted,697.0,107343.0,33569.0,credit_card,referral
78e525e3-bfc8-4a42-bd21-43a5870eb954,28531,2024-03-27,approved,721.0,109071.0,27914.0,mortgage,ads
6075311a-d5f6-4fdb-b511-e93a33a3f4cc,22017,2024-03-08,approved,708.0,72777.0,22526.0,mortgage,ads
78d8a597-cb69-43ca-9c00-544a641975f5,26749,2024-02-24,approved,755.0,144838.0,4847.0,personal_loan,referral
213a1263-fdff-44c0-b9c6-6067309e51a1,25596,2024-01-18,rejected,679.0,90272.0,42733.0,mortgage,referral
fcef3966-a5e7-4626-81cb-28203d1643a0,14848,2024-01-08,rejected,767.0,123549.0,21386.0,credit_card,direct
6f94b76e-4904-40a8-bc17-f8fbdc82c3bd,18429,2024-01-17,approved,613.0,6702.0,32292.0,mortgage,direct
0f00fe4b-f0e0-43db-b48b-42a9b84784c9,19794,2024-03-29,rejected,694.0,47717.0,13268.0,personal_loan,email
7fab0f0c-6a4e-4e62-9b36-785148079be4,20545,2024-03-25,submitted,671.0,138320.0,33513.0,personal_loan,ads
145884bb-ee38-4cbe-83c9-d6369d669c34,13874,2024-02-18,approved,700.0,37658.0,40301.0,personal_loan,ads
34a76087-5f17-42b7-8202-4f04ea55730d,21656,2024-01-28,approved,686.0,78663.0,37304.0,personal_loan,ads
222070f3-c07b-4aed-a8a3-6e9b1acdc493,16074,2024-02-18,submitted,715.0,49271.0,30295.0,personal_loan,direct
95f02276-8bd7-4964-8381-fd921e1ed61d,17500,2024-03-18,rejected,725.0,124730.0,28824.0,mortgage,email
7dc8a147-8d39-47c6-90c9-62247523d663,23133,2024-02-13,submitted,738.0,109946.0,48826.0,credit_card,referral
d93e534f-387d-4043-aff5-100bd0e992d4,18697,2024-03-07,rejected,651.0,164090.0,27684.0,credit_card,email
7b3d7f04-17ad-4716-ad0e-4e14ae8d3ef4,26240,2024-01-06,rejected,674.0,75090.0,26895.0,personal_loan,email
1127ccfb-d89d-4901-babe-6e91ab729b14,22755,2024-01-02,approved,667.0,94610.0,8968.0,credit_card,referral
b930b1a6-bb86-468c-be8f-630c4b0e0315,16643,2024-01-02,rejected,762.0,98704.0,26575.0,credit_card,direct
643ce7cd-f3b4-4bd9-8934-c039335e0f23,14935,2024-03-23,approved,651.0,110386.0,36387.0,mortgage,referral
a1d8ac23-dd6f-4a5a-a8e1-41a6cc7a7783,21422,2024-02-02,approved,619.0,57650.0,32398.0,personal_loan,referral
69bc16e3-cb34-4065-a3bf-54d6ef0eddc8,17505,2024-03-11,approved,,116426.0,25242.0,mortgage,referral
8864c2a8-bfde-4744-b44c-c0e039fdddfb,12211,2024-03-25,approved,,80258.0,32071.0,personal_loan,ads
1b3609fa-e136-464b-80d7-616602359cc2,16128,2024-03-17,approved,719.0,66889.0,29133.0,personal_loan,referral
243735cf-a239-4eb5-aeef-67f3d3e5fe34,14963,2024-01-12,rejected,636.0,90436.0,25128.0,personal_loan,ads
c7d6a6d5-8d1d-4c54-afb8-3c4348f2cb95,24836,2024-02-22,approved,648.0,133117.0,40797.0,personal_loan,email
b5659d4f-a3d7-49da-a3f5-34fa6d257f5d,14558,2024-03-12,submitted,780.0,92642.0,27907.0,mortgage,email
55cae28f-22f4-494d-8991-7a614b669344,19608,2024-02-15,submitted,723.0,84080.0,39063.0,personal_loan,email
52b23e52-a64e-477b-a8cb-1f82745ebae4,17375,2024-03-11,rejected,677.0,123001.0,17895.0,credit_card,ads
7b8a976a-f840-488f-952c-5d993f0f28d9,11951,2024-03-26,submitted,549.0,96325.0,25402.0,credit_card,direct
38dc152b-119c-4f61-b28b-7bafbb692b0e,12488,2024-03-30,submitted,612.0,89614.0,22776.0,personal_loan,ads
cc30bead-53cd-4532-89b4-edb1eb277de7,12239,2024-02-09,approved,604.0,109663.0,27537.0,mortgage,referral
7bfdc166-db04-4225-ab7a-649a91389531,16027,2024-01-09,rejected,635.0,108925.0,7780.0,credit_card,referral
df65d2dd-268c-40c2-b334-17ebe348323f,10609,2024-02-23,approved,687.0,125491.0,35632.0,mortgage,referral
3e918ea8-1ba9-4989-a70d-71b42621c8d7,21742,2024-02-14,approved,734.0,85729.0,27687.0,personal_loan,ads
3316b6fd-01cc-489b-8711-4f4487d81392,25409,2024-03-24,rejected,633.0,54904.0,20660.0,credit_card,ads
1984d739-d211-481a-8fdb-18b30b492df3,11678,2024-01-15,approved,585.0,87822.0,20579.0,mortgage,referral
595ded2e-c11d-4108-a596-40234651bdd4,16650,2024-01-11,approved,643.0,107284.0,11859.0,mortgage,referral
47174ff3-7fcb-4583-b552-a7a6df14adbd,14930,2024-02-25,approved,650.0,101882.0,24994.0,credit_card,referral
27e3e5ec-c0bf-4e0c-a369-6e9d0d7fa541,14454,2024-03-25,rejected,705.0,60416.0,31794.0,personal_loan,direct
ebceca26-e104-4854-8499-20a8643399ae,11220,2024-01-26,rejected,717.0,98538.0,9069.0,personal_loan,email
7b57630b-068d-4523-9add-9acf499adad1,12551,2024-03-20,submitted,691.0,86833.0,15722.0,credit_card,ads
39c1e65a-ab82-4895-bbde-a6f01e4dd619,25690,2024-03-20,submitted,707.0,126886.0,46489.0,credit_card,email
ef15162a-1531-46df-b3bc-bc8603f41b78,10597,2024-01-26,submitted,773.0,78578.0,13667.0,personal_loan,direct
42b617e4-c1bb-4f75-ad7b-776009f00d5b,27077,2024-01-14,approved,642.0,72899.0,9357.0,credit_card,direct
4b91076f-74fa-4bc6-a9e7-12f14bddbeb8,20864,2024-03-13,approved,709.0,17440.0,9492.0,credit_card,email
da2a9988-3c77-4cb2-93d4-d7e81c7340b1,10009,2024-02-29,rejected,668.0,121907.0,32749.0,credit_card,ads
14f00763-6c1c-4fd6-a291-4344ad3211fe,14862,2024-02-01,rejected,656.0,45278.0,36664.0,personal_loan,direct
4d806ebb-5dfa-4121-8590-563966e8328b,10370,2024-01-29,rejected,663.0,39156.0,40059.0,mortgage,email
dbd759d8-4b30-40d2-9aa2-7865b07b40fb,27186,2024-01-07,approved,670.0,76726.0,21745.0,credit_card,referral
b01c246e-4150-4d7b-bc1d-339ae3543de6,11206,2024-03-25,rejected,676.0,57169.0,24124.0,credit_card,ads
5e4c40e2-9589-47c0-996e-486808a97617,23715,2024-03-25,submitted,571.0,92187.0,1000.0,mortgage,referral
dc3a36c0-8ced-49e3-aa60-0acaf363a0f4,26418,2024-03-05,rejected,639.0,86009.0,26223.0,personal_loan,email
a8ea56b4-3277-4c17-8cf5-655c8300e66f,14757,2024-02-21,rejected,,94278.0,27601.0,credit_card,direct
c5926d20-4cd3-4afd-b61f-cea090e604a0,18216,2024-03-06,rejected,599.0,127788.0,33645.0,mortgage,direct
74e44656-48ff-4a9f-87f7-f277d63d7e11,20545,2024-03-20,approved,733.0,60773.0,25734.0,credit_card,referral
c6fa57b2-35ae-4ce3-8fc1-43152a324927,21211,2024-01-31,approved,751.0,126331.0,1000.0,credit_card,direct
c6b1921a-d34f-46f8-b236-0f930e4ce508,27649,2024-03-20,approved,720.0,103945.0,22353.0,mortgage,referral
ee3a84be-0e7f-4539-948c-1266308ffbb1,19131,2024-03-02,submitted,789.0,85734.0,14136.0,credit_card,email
9033f6ac-f2aa-4af4-a9d7-7dd517150d43,10622,2024-03-04,approved,643.0,66418.0,24072.0,credit_card,referral
20b7fe8f-4514-4e2c-bd8a-315323d74798,13470,2024-02-26,rejected,707.0,108389.0,18042.0,credit_card,ads
d36824bd-0d21-4193-b218-58630c660d2e,24988,2024-03-29,approved,554.0,79482.0,26513.0,personal_loan,direct
c1ddfb2a-0c06-4f6f-83d0-44269952c21a,29271,2024-01-07,rejected,658.0,83625.0,31409.0,personal_loan,direct
6bdbf4be-e675-4f4f-ac42-cd0ba61e008b,22917,2024-02-08,approved,755.0,86262.0,40519.0,personal_loan,ads
ed5b655a-8817-42c7-ab02-e4a4d66ce94e,11290,2024-01-24,rejected,646.0,157853.0,62422.0,mortgage,ads
a77a6cac-3e78-42f8-b638-bdd1e3003f5c,16700,2024-02-14,rejected,857.0,108292.0,14678.0,mortgage,direct
9fcf76b3-c412-42cd-8833-d5a1951ab75a,19874,2024-03-24,submitted,676.0,72893.0,21471.0,mortgage,direct
a6d6c93e-a76a-4b22-b048-11d4b5a1b171,16905,2024-01-16,rejected,613.0,78367.0,55792.0,mortgage,referral
fe0c2460-6c25-4a5f-afc1-96425a428628,19939,2024-03-13,submitted,671.0,109802.0,31700.0,personal_loan,direct
4635257e-296d-4f11-85c7-5e5f5430c82e,13418,2024-03-16,rejected,688.0,47417.0,46467.0,mortgage,direct
b00a220a-60f7-4903-a43b-e193865eb604,22356,2024-02-13,approved,,56680.0,31389.0,mortgage,direct
df513072-ae73-4690-803c-411128cac11d,27394,2024-01-23,submitted,681.0,83159.0,30552.0,mortgage,ads
252877f3-d989-49d3-a328-14d1e3d403eb,18645,2024-03-15,submitted,579.0,59803.0,36265.0,credit_card,referral
fe1abe3b-4cc9-456d-b365-48479753e47a,11221,2024-01-07,submitted,770.0,95731.0,17222.0,personal_loan,email
62095482-dafe-4e8b-a69b-3c9178769e80,21119,2024-01-31,approved,,130527.0,44099.0,personal_loan,ads
e952b8d8-aef4-497a-9e04-dc391e86f70a,13948,2024-01-04,submitted,717.0,154315.0,1000.0,personal_loan,email
3b1f8319-9d81-4cf9-84df-e68e6e2c9313,13771,2024-02-23,submitted,595.0,104986.0,25539.0,credit_card,referral
1e9e5174-c01b-4b40-8104-3f5014afa329,19090,2024-03-18,submitted,639.0,69481.0,7943.0,personal_loan,ads
bf262187-ab36-4f8f-9450-30c7acaabe73,14797,2024-02-16,approved,582.0,100692.0,14877.0,personal_loan,ads
fa8f8ad8-aaf1-44da-8f90-a82db599a418,29889,2024-02-23,approved,636.0,115525.0,18740.0,credit_card,ads
a309f9f3-a530-4cc2-88e1-38be403b90a6,14107,2024-03-19,submitted,599.0,92581.0,8981.0,credit_card,ads
ee99da78-7e01-4cf0-b337-c96775dd76eb,27059,2024-02-07,rejected,676.0,72594.0,7538.0,mortgage,referral
5ffa4d8f-46fe-481f-9b94-86d137e2fa64,17466,2024-03-30,approved,709.0,57176.0,42035.0,credit_card,ads
e386f579-fd40-49dc-8c70-2e650c3286e3,24139,2024-02-17,submitted,734.0,46524.0,3733.0,personal_loan,referral
528b5081-cceb-421d-a5b1-615f9fd619d9,24890,2024-03-17,rejected,606.0,72558.0,31724.0,credit_card,ads
1a9233e6-0bab-40ca-a156-4f7fa8112ea5,10675,2024-03-04,approved,705.0,142354.0,6473.0,credit_card,ads
57635906-9c0f-4276-b5cf-758ecf798c42,25980,2024-02-09,approved,703.0,87880.0,20788.0,credit_card,referral
2dda3219-f865-4369-8b3e-8b2b0e0b8d4f,24677,2024-03-23,approved,597.0,79269.0,52030.0,personal_loan,referral
af27f281-ed90-498b-9b2b-b8988b0d9ec2,11471,2024-01-15,rejected,696.0,78604.0,38744.0,credit_card,referral
51b449cc-f7e3-40b6-bb07-71c42b046145,29856,2024-02-09,submitted,683.0,77234.0,54888.0,mortgage,ads
9173ffc6-e768-4d50-841f-f16e3c2f6a7c,28883,2024-02-11,rejected,714.0,90002.0,20430.0,mortgage,direct
22c3fba7-bc07-43d5-a9a6-c9c00a4a4cb4,23909,2024-01-14,approved,756.0,85304.0,49545.0,personal_loan,ads
10de8e41-7dd9-47af-978c-ad1391d4f4fb,13763,2024-03-08,submitted,582.0,110718.0,19910.0,personal_loan,ads
000def29-7087-47ee-813f-38b5ecbd3e4a,18410,2024-03-03,rejected,695.0,103204.0,40250.0,personal_loan,email
6b079d98-9607-4239-b43e-253cca6581cc,16627,2024-01-28,approved,663.0,86960.0,45376.0,mortgage,direct
344d926b-0354-47f2-9064-9e456e8cb106,20627,2024-02-20,submitted,831.0,109809.0,47261.0,personal_loan,email
8b17e789-8339-47de-99ae-11454913e4e4,14524,2024-02-16,approved,645.0,83603.0,23584.0,mortgage,direct
17d93a8a-7d37-4ce8-ba53-3e5cb751b571,26453,2024-01-14,rejected,711.0,60206.0,21174.0,mortgage,direct
