account_id,application_id,account_open_date,account_type,initial_deposit,kyc_status
0db05b1d-cec6-49e8-8596-7785f1ebdb72,7f601c3b-175d-4b1f-8c51-a7d7c078b854,2024-03-16,savings,7074.0,failed
31204623-478a-494d-858a-9a9ff855cb21,9144b5b5-032d-414a-9ff4-d7f4077280e7,2024-03-04,savings,2682.0,pending
8f46c1f6-32cf-4240-aa9c-9bbc48a5384a,493dc5f2-99e1-4889-a832-f50ab2857b24,2024-03-24,savings,3728.0,verified
adfcf1cb-3e69-42a5-a676-66c1e4919760,8edde3c3-ac77-4a59-8c61-1c9cf5d064d4,2024-01-24,checking,6550.0,verified
565be04f-3804-4603-a8a2-fcd90b29b52b,f785a558-c358-4282-8113-a8e07d320172,2024-04-24,loan,7926.0,verified
83433d3a-5859-42d4-9f86-84a5a5bdd64c,aff81d51-1585-47fd-939c-78738cc58888,2024-02-05,loan,2337.0,failed
3590baad-f93b-4254-8c45-f5444ae0296c,501fac27-722f-49ff-a4f6-69cb6fdffa1c,2024-01-20,loan,-464.0,verified
880fe0b8-2d14-4a8c-855d-dda38358bdd9,03bb83b3-d61e-4449-abfe-2313aaad46d1,2024-01-26,loan,-3512.0,failed
6fd42550-2929-4c7a-a739-647534495c8c,fc962a22-8382-4a82-8cd0-8b0e5acd9002,2024-02-28,checking,6991.0,failed
12489a7e-416d-47ed-bb3a-22964427b4c0,556bd7d8-7ba4-43c2-baec-2b3ca66faed0,2024-03-16,checking,2807.0,verified
1b89fada-30bf-457e-b414-a3b02194652e,8b48e9e6-cf0a-4f10-944d-a3868c81487b,2024-01-27,checking,9919.0,failed
2868a9fc-f700-4979-9585-1a54a26751f3,1b8b96b5-407c-4200-9b0f-bcbc09386363,2024-04-28,checking,5101.0,verified
b022e930-1c1c-45d8-a6b8-e57467e5cc9a,e740b817-3dfe-4106-aed4-aedb6eb8b303,2024-02-09,savings,5257.0,failed
8d2501de-1a8b-47c1-8854-1feb17ae8c6f,196ddfc9-5280-41eb-a485-a9bfe8e2e57b,2024-04-05,savings,6729.0,failed
1b7d118d-a695-4d73-a068-0d04d9efc437,912b31bc-579d-4c3d-9be8-22ca51110d52,2024-02-26,loan,6564.0,verified
9df77312-76f2-4061-afdc-d040bdfe81fa,7014a3f5-7e97-4bf1-98ca-87fd5e8d4816,2024-01-23,loan,5684.0,pending
dc058220-2e5a-47ef-91d3-cfba79068a6b,6c58ff4b-930c-42d6-9355-e0e9c7c7ecdd,2024-03-27,checking,2944.0,failed
39284103-884b-457a-b30e-df09dd72c28b,4ad9e484-6ca7-4537-b65b-ff0492eee3c3,2024-03-22,savings,269.0,failed
b003c969-b641-4907-9b06-2edcf31c6bda,a2f5a467-25e1-4f53-99e7-8df903edf192,2024-01-08,checking,8799.0,failed
38da7e5b-713a-4db9-8aa8-29c22add96eb,2e90c187-7575-4846-9e10-a088251023f2,2024-03-03,savings,3786.0,failed
376177fb-f4ce-4376-b0d4-2f4f84353ef4,c7d6a6d5-8d1d-4c54-afb8-3c4348f2cb95,2024-02-15,checking,5488.0,pending
34e604b2-4963-48c6-bdd1-f6c4a31b1e55,7ea277d2-3cfa-4abc-973d-f82a6a4a1d93,2024-04-14,checking,6452.0,failed
aa6ca898-dd29-4f58-a708-9625a5e43d08,4b619244-702a-447f-a4fc-b02f22fb960d,2024-04-28,savings,1918.0,pending
593f5f3f-2572-47a3-b108-b584abdc01d2,2b79515c-8a5b-41cc-b978-c9a0de36b98d,2024-01-22,loan,8171.0,verified
dbe0ab1d-9932-4e14-9582-e1dd0b24b239,fe0a0839-8103-4ac4-9a32-8218ffa0cae5,2024-01-24,loan,2574.0,failed
1e44aeae-500a-4844-9da2-1a4042bb9656,5c70138e-af9c-4261-bd0f-a975e7711e7e,2024-02-28,checking,5509.0,failed
234e3f01-3f82-45d4-8af1-29d7b0d7e698,05c4479a-b03e-40ee-b147-5d0c70161814,2024-03-04,savings,8674.0,pending
5e90bd1c-823e-4d7c-b975-21c8209f80bc,b9ac1aa5-6051-417a-b3ed-9cef3a069b67,2024-02-15,checking,4564.0,pending
3396551c-4dc7-406f-abe4-67abf3997a85,61cae568-6bb9-47f8-bc18-471d0282295c,2024-03-10,savings,-973.0,pending
5815f0b1-ebdb-464f-9586-fdb88271127f,9dd5874e-7c32-48f9-a861-9087061e4790,2024-03-08,checking,4783.0,verified
6400e0af-29aa-41a1-bf18-27d4c1ac60d5,a9273f63-0d4e-4122-bb9e-88ec81dc9d88,2024-04-21,savings,6029.0,pending
abe3f442-c5ac-49c8-8b6d-76025a829161,d227a8b1-7695-4564-a0bd-81be290bc6fb,2024-03-10,loan,2703.0,failed
16a3f143-fc6d-48e4-829c-00f28af03d8c,a91526b9-b679-4f66-92f4-0f643ee404b8,2024-02-29,loan,1976.0,pending
d30b466e-a575-48b8-b24f-34360033021a,db51eeb6-4521-4ed5-9974-ab9b65b67d65,2024-01-18,savings,2064.0,verified
66e203a4-4388-4a50-b967-c68d129ca08b,eb3f16db-f8b9-49e3-ae56-e91b4c12d2c3,2024-02-08,loan,-162.0,verified
70a4b53e-fd26-4329-82b4-00559939e4dd,0e4998aa-1f6b-4a4d-8562-3c548dbde172,2024-02-01,loan,4381.0,verified
0f38e801-09d0-47a6-9b13-c52e3a692a7d,4f75feea-b250-4e57-b32e-f8601522b596,2024-03-31,savings,4115.0,verified
0a83ff24-c74f-4aaa-b386-6896a2c3139d,25154568-437f-490f-ae7b-2afa38b86ae6,2024-02-22,checking,4220.0,failed
1538b400-522c-48d8-bd43-0def6ba6e546,5f1d2575-5c9a-4019-9549-b3f6959bc55a,2024-02-15,savings,836.0,failed
8f9f0387-f9ae-4a25-8509-e9b9929b0050,dcc8eff2-7576-47bd-9db4-3ca1eb2ce633,2024-02-03,savings,3445.0,pending
fbd0a48c-6cd6-4fc6-846a-ab80387de87c,d651ee3b-760a-4e6e-889b-f3b716c26503,2024-03-29,savings,2677.0,failed
dd965fc2-1197-4151-8430-413adce89334,8b7c6492-7287-424e-9554-93bdeacd1267,2024-03-17,savings,5672.0,failed
43dedd3f-e15c-4d04-900e-2a253a3ea412,abc2c038-fd0e-416a-8021-ebcff97c1a6b,2024-01-28,savings,10217.0,failed
e52d9227-239e-4750-bfb7-b142d787a632,6d394de7-faaa-46c4-89bf-a1e19faeca0e,2024-02-05,checking,10251.0,verified
b587e5f6-8fcd-4720-a586-0c111fd5f5f3,49003fd6-337a-4b29-87fe-a68e2c96e7d2,2024-03-02,checking,7262.0,failed
b8e80c6c-6c36-4236-9a3a-eaac79cc67e1,1c162079-b465-4c1e-97ec-9c8288a3257a,2024-03-20,loan,5778.0,verified
d422349c-51e9-442c-a8ac-ebe6539a6bfb,f993f143-ec14-4c6f-9506-688f58da6320,2024-03-03,checking,-593.0,failed
bd81fac2-c404-4070-a1ed-702de9b4d7f6,36319200-56e0-4de9-999f-e4c0823c542d,2024-01-09,checking,12294.0,pending
063b90fe-459f-48c1-98df-84b4f65ec92e,ab5df314-5d47-4425-a30c-2ecaf68860a7,2024-01-28,loan,6330.0,pending
d5f63064-295d-407a-839d-f32e4b8d34ad,dc3151c8-6034-400f-9333-505e0c84bb92,2024-01-19,savings,5602.0,verified
ffbc95fc-dde1-4d14-b7fc-6a4177d36eb4,b9c29970-c0b3-4f8b-b5aa-0a184b44a59c,2024-03-09,loan,5772.0,verified
30a9b7a6-e86a-449f-8424-4ca6372cb8b4,b119745c-a314-45fb-9c0e-a77dd5396f50,2024-03-12,checking,8947.0,verified
321573a5-053f-4acb-bb26-884a8b07435f,cedc23e3-999b-4cd2-b8da-b6f943f9d622,2024-02-09,savings,2669.0,failed
a717e87d-9160-4d9f-a6f4-5aebc0200741,5074912f-1c06-442a-a64e-c6646e1c73f0,2024-04-05,loan,9373.0,verified
5b2e17ff-65a5-45eb-bb26-35a46e2d531e,a93853c6-f06e-49a7-9b43-18cf23ed6228,2024-01-09,loan,10089.0,pending
b53a2b9e-f061-4864-b24f-772177749312,21bf0229-873f-4a1a-819f-9b3712c86512,2024-02-06,savings,4449.0,verified
90828594-67e4-49d8-bb8a-511e7a3ab1fd,0979071b-f6df-43ef-938b-71a09e2cabee,2024-04-09,loan,2215.0,pending
7370329e-4d0e-47ea-9fc5-9eb8061de95f,cbe9dca9-edb3-44e6-a3e9-168c8dc90bf6,2024-02-09,checking,6718.0,failed
c9af228f-ed6b-4ba4-9cd4-df02b163d657,643d1ffa-2ad6-4ed3-a9c2-b96ff0483e06,2024-02-27,loan,482.0,pending
ba0a8664-ed1c-45ed-98f8-aaa39d4108b0,75f6b132-14e3-4bf1-b3ef-027068161664,2024-04-23,savings,8586.0,verified
33a35deb-e59b-42fd-bbeb-4a3151966663,a15ff901-624d-40c3-b29f-04d787780961,2024-02-18,checking,9892.0,verified
6da6dada-c5aa-44c2-b7aa-9cd67a9c3886,f1b9cac4-de2f-4508-992f-faa0e9c5778f,2024-02-27,savings,4352.0,verified
d07913eb-e986-4b8f-8c0e-44df49b0a9a4,1a3a4289-cad4-44ad-9105-3c43a10d11aa,2024-02-15,loan,7504.0,pending
4d43ccad-c772-406b-ba8a-d0cf66995392,8710550e-a81a-4365-9bcb-db8a73a4dfa5,2024-03-15,checking,2129.0,failed
0df45918-e010-441d-8691-3f778e229951,cf0ad251-af85-45b3-8e5a-bb8df73a3968,2024-04-01,checking,-1120.0,verified
07cd1a09-7c5b-458b-8e5e-90f1514d8461,98891bf1-2db6-46a8-93e9-934bf7b6da4d,2024-02-11,checking,4811.0,pending
853707a5-0d84-4da9-a7d2-8d9bde6177ca,b958825d-c6e7-4788-883e-2c7d947633b0,2024-03-12,savings,2014.0,verified
e275e95b-7d05-4c65-b7fd-337e1ccb65cd,dbda0092-49c1-462a-a15d-667c0dd1ad5b,2024-03-24,savings,632.0,verified
39318f7b-7988-4924-a0a8-644e5b2aaa63,55c85837-06a0-41e0-8505-698cce41c13e,2024-02-02,checking,843.0,failed
21017060-5bcd-4fdb-8069-c6865b3f7e13,46e63b8d-37ad-43db-af51-c81e90754ba7,2024-04-23,loan,5393.0,pending
24c16e7b-e914-4aa9-a15f-07cf69134bb0,315446b0-769b-40d4-aa8c-0e843eaac0a0,2024-02-21,checking,1712.0,failed
fb5bb540-cad9-4f45-939b-7b48eb0d7fd0,858b1050-8c38-43fd-b08b-2babe5f8cf62,2024-04-07,loan,8457.0,verified
809660b6-7b6d-4af4-8e89-5e7c30629bd4,e76df4c6-e7e7-4d34-a45e-36ee7fc05dd0,2024-03-04,checking,-4816.0,pending
33802fae-8404-461e-a37b-5e841aa8fc7a,0f326786-0be6-47ab-9368-3f44869bec70,2024-03-17,savings,7465.0,verified
0f1b086b-c45c-4543-8b66-dd24500298e4,ba5c38f2-8935-4502-b042-0555eba09fb4,2024-01-19,loan,10320.0,verified
0aaf5d7a-25e3-4452-b509-a45475371cbb,f290f8f9-7e17-47d6-ba28-da126ad8f454,2024-04-28,checking,4099.0,failed
c116f15e-e0fb-45fa-8166-0c27db24e5e4,7bb66c9e-6217-4032-8936-f0ac1fde12ce,2024-04-23,loan,7319.0,verified
715da3a9-83d5-4270-be27-0e667aad0ea4,3b28163a-707c-4304-a127-4c56895102b5,2024-01-10,checking,5282.0,failed
9bbb6ca8-7fc3-4795-822c-a57e814d20ac,f845e17d-7ffc-4bd9-bc8d-78f2811622dc,2024-03-12,loan,5275.0,failed
df73e057-15ad-490e-b0f0-7f59b2ef612f,cd7a2481-1bb8-4a9a-99a9-929866adce11,2024-03-22,savings,882.0,failed
3fb979d0-36e1-44c9-a715-1ca7c7a476d1,ab6b9f70-19ae-462e-aebd-2d3c00cb2e02,2024-04-04,loan,1466.0,failed
ef03434d-a011-4b95-9ba8-159483032342,591dc4a8-9dc5-47f8-b179-79939f8fac06,2024-02-09,checking,9110.0,verified
d62a579d-a052-47a2-b421-cfdf7299e87f,f241a3eb-eb53-4b0c-b5f7-532585faf322,2024-02-17,savings,9102.0,failed
10f2260c-1c3e-429e-ad18-b089efec2f4a,c0e6c741-10c9-45e0-b7a3-be9f78ecff99,2024-02-23,checking,4153.0,verified
a5dc1629-c477-4c76-8cde-458008a6b9ab,85f984df-7d32-4f42-a3c8-2c3de5b59b1e,2024-01-16,savings,5595.0,failed
63aee071-8ac8-4779-ac51-f2633df59ef4,2e00b437-2b50-4af6-9962-c0dabe14a7e0,2024-03-31,loan,4190.0,verified
df589b7c-5d02-4c49-9bc9-2cdebfc1bd13,97b8dacf-2479-49f4-8dc2-9a95fdddc89f,2024-01-22,checking,3313.0,verified
113026ee-1841-4eb6-8785-a79974a12df3,2f313a62-d143-46f2-b32b-4993c5ec58ae,2024-04-02,checking,9376.0,verified
256820b6-eac7-4cdf-b37f-a66bb23ddc2e,49aad9b0-9153-422c-86f7-c51025df849f,2024-01-18,checking,-341.0,pending
b3e261ae-93be-4ce8-9111-157efa55827c,72219ebd-42ef-4a8e-853f-7aa2a7e8667f,2024-04-28,loan,8775.0,pending
cce9e5cb-f01b-4e06-8c57-4bdede4a19b1,36d260e0-9831-4fde-ac68-d5213bced4f9,2024-01-05,checking,3845.0,verified
fafc3c0e-eef4-4463-af0f-1517642e5918,cbdb0fc2-c866-45ab-aeef-cea87502548e,2024-03-03,loan,6086.0,verified
4c96402d-2c77-4195-ad2c-ab7ab5a434ed,6be0db9d-1a3f-4ad7-b9a6-0a31d8d0f8c0,2024-02-14,checking,7569.0,pending
9cf96070-827f-44e7-b2c1-05b1eb137091,2e714b3c-0b78-4090-ac24-9e9379a1db44,2024-03-04,checking,7129.0,verified
b868deef-3713-4fa6-a27d-946a69f1b81d,9de0435f-2b4d-49bf-9aa4-071c39cdc059,2024-04-15,loan,4013.0,pending
f0ccd37b-c00c-4321-b138-609e6df9ccf2,98255b1d-388c-4de8-af28-efd1d585da05,2024-03-16,savings,5683.0,pending
0738d6dd-1e98-474f-9dfa-e06d8c09c27b,f5c7eedb-05b6-4949-81fb-4fbe3df36b39,2024-01-11,savings,6228.0,failed
37df5e75-b6fc-46db-a947-fd961c6e4bb2,58fc43dc-4c04-4cef-96ca-222ecd125422,2024-03-23,savings,9494.0,failed
05352e99-26d6-48a8-9d09-57865441cf70,28ccbaca-7770-4cc0-b232-5b6e108f4f1a,2024-03-14,savings,4529.0,failed
90cffa03-b3a6-4837-9237-69855d4f37df,26cea3b3-162a-4ce7-9c98-f3f44b708881,2024-03-12,checking,3424.0,pending
dad1183a-a30b-496c-b23a-53326da338bc,6df2ea13-52ef-46cc-8226-d4dfe0ee2846,2024-01-22,loan,-4535.0,verified
95457b2e-55cc-48b9-99e9-c41503e08fc7,fd3e0bcb-a60f-499f-b8b9-892c9ec4e1b3,2024-02-26,checking,7555.0,verified
1d191130-18a5-4117-9487-110f47c26aaf,252b5830-5e51-44d3-8145-2e8d203a8a78,2024-02-26,savings,859.0,pending
b03b7244-1eb3-436b-af46-b313840c0f89,06b95a51-8ccd-490e-a699-0ebda5470c15,2024-03-30,checking,3048.0,failed
5016c6e9-c1ab-4a0b-a91f-7902a2304ba1,4f835949-b8f5-4d18-99c4-76a99a2f15a8,2024-01-18,savings,377.0,pending
1963ce64-5d2b-4170-b730-7b3898c81ed8,96870df1-b053-4aee-b958-e8253cb48807,2024-03-03,savings,225.0,failed
927726b0-cbb4-4978-9077-12e953512c93,9835f519-3591-4f5b-b3fa-9968144bf15b,2024-01-10,savings,7349.0,pending
0006f3f6-bb80-4283-ab0a-e6818ffd8b14,c44b6215-b786-4936-9d9e-61f29d673b4d,2024-01-14,checking,4546.0,failed
6ea6121d-79e5-4776-bb22-a50697062d66,dc3a36c0-8ced-49e3-aa60-0acaf363a0f4,2024-03-24,loan,7940.0,failed
dc2bde9c-015f-4d66-b385-9f3a6cc9e88a,81c31d13-c62b-4928-bd4a-5e857a05bda6,2024-01-31,loan,6247.0,pending
934cbed6-7304-4010-9957-5e991c7ca97d,0d62f726-81b4-405b-ba21-46848f387e2b,2024-04-11,savings,1040.0,failed
1bc79a44-2f0c-44bd-81ab-b748d6c2f39f,3ae2e970-2c46-4de4-80df-37955403cfe9,2024-02-25,savings,6654.0,pending
e5745a82-c0d8-4c37-a22d-a0bc5977ac93,e6bc73f6-653f-439c-b381-999d3d740315,2024-02-02,savings,5741.0,verified
756b3063-ae66-4b48-bf2b-f2b59f1aaf53,66d43d74-4d70-4af2-b6b2-39561c8dcb54,2024-04-15,loan,5010.0,pending
161dc38d-24c1-43d2-ac2f-b17ddc87be58,a46422a4-119c-440f-98cc-2dbd61a549b2,2024-02-16,loan,1631.0,pending
8361d507-646a-46ff-bf3b-f7e6d11113a1,b7db83b9-f5e2-46e5-8b4a-7f8cb697f118,2024-01-31,loan,3246.0,pending
bf8d8aa6-5d1d-4eb5-a5da-17818ef060b7,613184af-630f-4ae9-a063-696da56c9e90,2024-01-06,loan,-4382.0,verified
29da116d-988c-4fb0-be5a-fd21e324c9b3,93f81a90-2c0f-43d6-ae22-c6175bca479d,2024-01-03,savings,313.0,failed
75bc0c6e-f49f-4828-8a42-e797c35a575a,cd1ee7da-4aa7-4d0e-b3c5-b3d837eda6fc,2024-02-05,loan,1968.0,failed
01d58b7d-6e73-4d37-a957-28ecd243db2a,04f71f60-6e57-4e33-a9da-e995e52a2428,2024-03-25,checking,3639.0,verified
35a5f512-16c8-494d-b2c5-39abfaad09c8,e55b1a7e-b509-4e3b-b605-102c55050748,2024-04-21,loan,5085.0,failed
7e3d5570-fde4-4ffe-b935-2ce448ad0926,8be2f9f3-ef44-42fa-8742-94636ecf6fa8,2024-02-27,checking,4712.0,failed
5b453564-62ed-4b7a-b936-b4ec90b6b2af,0d8cffa0-3e6d-40f4-a973-3903207a0489,2024-02-17,savings,7717.0,pending
e710f4df-dea5-471a-99f7-c223235aa63b,1180439d-9365-4e61-b92e-a2a87ad2da0f,2024-03-30,loan,-942.0,failed
75662e16-9b58-4e05-9010-89d723252de0,2c097dd9-1320-4bed-8192-bd43da8ac451,2024-01-23,savings,2268.0,failed
0ed6006b-d37f-4b8e-8aa2-2cae1040782b,31f3cc03-6982-4842-b12e-027041367b4f,2024-01-23,loan,10257.0,verified
fe5a048b-808e-4c99-88d3-efab7c89c8c8,87824e81-385d-49c3-8015-4fd4b9fd77aa,2024-04-10,savings,4296.0,verified
93c9e4d5-ebed-446a-94d7-249ea4035872,8ff46cea-9d64-4365-b063-ea5eabac1e00,2024-03-20,checking,7252.0,pending
dd86be28-e7fc-4c81-951a-19a81e711b85,36d15d88-9685-4913-bd1a-0d2d74e60449,2024-02-29,loan,5040.0,verified
ac46fd1e-bd25-46e2-b8d6-f9f882063d11,f74dea72-bd12-41b0-a634-e90f13bbfe62,2024-03-09,loan,8009.0,pending
2c076b51-79bc-4d1c-932d-8fcdc53f9023,9f959f0a-d836-4c39-8413-f38083407087,2024-01-25,loan,6786.0,verified
6c32f5bc-66ca-4d71-b539-1b85baf74c1c,41783785-c7b4-40fb-993e-81e6785dfa76,2024-03-14,checking,6206.0,verified
001718b1-6dcc-4598-8215-d09fb9ed6534,d2d96f16-38e3-4e10-86ad-0ba12ed465f1,2024-01-05,checking,8553.0,pending
c9cb1f9b-ee50-45d7-b0a2-b41f9fdad064,e848a76e-0ee3-41df-bf81-6ecea425e6d1,2024-03-02,savings,1997.0,pending
07b6a7c2-b32b-4d44-8261-e83e9dd0b0df,8f396cf2-3594-43f9-b220-3bc92c43e3f4,2024-02-12,savings,10744.0,failed
3d48ac76-df1a-4d20-8c5f-ce8242c2e1f6,bf78cddf-9f1d-4934-a7e3-2b8091680545,2024-02-01,loan,8813.0,failed
70631c0e-63e4-4f6d-9013-6bef2c9d8cdd,cfe1b6ed-0607-40a8-a527-efbc125a7d9c,2024-02-17,loan,3872.0,failed
06a63ef7-c4c9-44a4-aad3-2c41d83287fb,d25642f1-bc07-482c-ade4-1958a5746f5f,2024-04-19,savings,5039.0,failed
31f09108-388d-4de5-b8d7-fe7b5248153f,95dd2c04-6c0d-4618-9a98-332b89ed3390,2024-04-21,loan,6825.0,pending
87340da3-630a-4c28-a1d0-9af3a4e7b017,23d08fd7-0127-4bab-95e2-e546f7ba439c,2024-04-11,loan,6704.0,verified
3955eb60-f3da-4eaa-85f0-675ffa7f1b4e,9a0b217f-aeb7-4177-aed9-5728faac50bc,2024-04-13,loan,5715.0,pending
9df1715f-e9ae-43a4-a92c-ec4638e92c50,42acdf67-407d-4cce-99a6-db100f3eb0c0,2024-03-28,checking,5772.0,pending
cfdb5aa7-a971-416c-b836-309e679a1ef2,2c41889e-72ae-4e94-bed2-629894f0585a,2024-03-19,loan,827.0,pending
024efdb4-616e-4dd1-8ca1-5ec93ecd51c0,9b91e608-224e-45df-8a2c-45941c5b92b6,2024-02-06,savings,2432.0,verified
0854cfa8-5bbf-45a2-859b-c2a636d022c7,06ca6b1b-22dc-4de0-8ea9-7e740da09962,2024-03-08,savings,7457.0,failed
90a0afcd-0899-44d5-ba50-ec4353c6a47a,72a6970c-278a-4104-8300-5853574f699c,2024-01-24,savings,80.0,verified
26bb9733-72c2-4488-85c9-100f36e4a9a8,361c06ca-55b2-4060-a028-13b6d06e3559,2024-03-06,checking,1740.0,failed
d6027740-976d-4ee6-a1cf-697093769511,217c7dcc-00d3-4da5-8737-5cc0fd114737,2024-01-12,loan,113.0,verified
e6b355ea-8162-440f-a878-0938600460c7,a4af4ea2-c446-471e-ae48-bcddce138227,2024-04-09,savings,2214.0,pending
2e0ca136-7755-423e-b913-cecd7f6c1af1,2d73f66b-95aa-45b7-938a-2d5d13987ed4,2024-04-11,checking,5020.0,verified
066032e2-a067-43c0-a035-66cf24ecc270,b2346298-c052-4f86-be0c-b63381141227,2024-04-15,checking,5598.0,failed
b01c8b8e-d4a6-44c3-869e-456da5c8d759,e7c8c580-95a9-4021-81df-68eca8e25a04,2024-03-25,checking,8135.0,failed
942a3be7-97e6-4845-88b0-50d0920ee48d,b39d9967-aea7-4d88-baf6-57c7c32e803f,2024-02-20,savings,7111.0,failed
e16b4fea-4577-47ef-8802-10a804a1086d,026e1335-6c23-4ce5-9bb7-0835db1a401e,2024-03-14,checking,-5262.0,verified
e0e09ebb-0831-4bd8-b19d-c50f672a758c,6ae23429-00f7-4ac4-a47a-26e29faf7e06,2024-04-20,checking,9016.0,verified
80dfa145-1d4e-4051-9e62-d82ab3a7b0b9,14f649f3-7078-4b53-a06d-7a4e14af4a36,2024-01-19,savings,9187.0,failed
7ead5677-d189-4d8e-8096-59204dd18fd7,90e65bff-26af-4f42-8f5e-700ec10e6e12,2024-01-11,loan,1658.0,pending
e65eec19-1c0a-4000-a1f3-47f3be9eaab8,2ab4809d-869f-42ff-b550-5a88d6d7637b,2024-02-01,savings,4870.0,verified
f57e389b-1520-4a6b-a13c-86d207e2a50e,b498190c-b74c-4a57-9a8d-499285be6ace,2024-02-01,loan,3979.0,pending
ab4f4011-e2bf-4ecc-86dd-e547d06e8680,3682bd97-a4cf-448e-bf67-ec7f23c59401,2024-03-13,checking,1620.0,failed
854e4131-38f2-46a2-b6e8-b6177c91c66f,567f9b3a-a497-48d1-99e4-6b1a95d84cd8,2024-02-17,savings,1785.0,verified
10b4db30-87c0-45d5-a11a-77cd494d189c,e4e9d811-3832-4bcb-bc0c-dff5001b703f,2024-01-15,checking,6777.0,verified
20c29238-c14c-4612-ab40-79d38a2e3cab,222070f3-c07b-4aed-a8a3-6e9b1acdc493,2024-02-20,checking,9979.0,failed
3eccbf55-dc4a-453e-b18b-bf7fbab8676f,bfa695a1-fb62-4b41-82df-c61cd03013a1,2024-02-27,savings,6134.0,verified
18e19d3a-16c4-47e6-9f2f-11a8ac195f14,19b0c31a-6196-4393-a039-aaf182234f11,2024-01-28,loan,8003.0,failed
a780f0a9-d46c-4933-982b-76b449f47428,45c46432-a674-436c-9801-b24c14782ea8,2024-04-12,loan,5524.0,verified
a55dd254-25a5-4ce8-8069-cb04d2957faf,5547cc76-a600-48df-9ecb-e3433e22be8f,2024-01-17,savings,2632.0,pending
df762ff7-3663-46a7-afec-ea2a0098d819,4cd17a20-3819-4e9d-a552-ad5fcb8260ab,2024-03-08,savings,7257.0,pending
9aac12eb-c65b-49b8-9105-0e66abacf919,46856732-ea6a-4f6a-8c8f-4fd9816d38d1,2024-02-05,loan,5968.0,failed
7c860273-fa45-4ff9-a6c3-5b43ec381ca9,e5d4523a-616e-4a8e-be2c-c565dd7c713e,2024-03-16,checking,8599.0,pending
efa0425c-54ca-4259-b69d-6acd192b5aa1,d97f88c3-d8cc-4a97-bece-32eb188fa2c5,2024-03-14,loan,1140.0,verified
8edc4ed8-79ad-40d4-a3ab-a130d13bb004,aa7df45f-facb-4c0d-b621-315cefc32174,2024-02-01,savings,5259.0,failed
4d210103-69cf-48e9-9545-3d70e33ef4d4,afe8f454-9681-46a8-a32b-e465c2c084fc,2024-02-08,checking,10319.0,pending
d96ab5ed-a297-43b3-9088-9eb0b6b7dfcb,9699afa0-3b7c-458c-8408-b171df0491ff,2024-01-18,savings,5081.0,pending
0dc60416-3fc5-4d8c-b2f5-f2539326feb4,c0f59514-eefa-4bbe-9046-c1201bdd9730,2024-01-27,savings,5342.0,verified
b9fbdd68-325b-4de7-ad43-23643be642db,1c47cfcc-bc07-4bb3-9f8c-8862be9fa926,2024-02-10,checking,4315.0,failed
68b335bd-cf81-4b18-af63-4a7a6491f76c,8be2f9f3-ef44-42fa-8742-94636ecf6fa8,2024-02-19,checking,3301.0,failed
84720b9c-9eb9-4c8c-be07-4cca4589bb3d,c08a7e32-850f-41ae-909b-dfb5e11f32a3,2024-04-16,savings,9347.0,pending
6fe1cace-2505-4402-ab37-7304f13686bc,0b4d3eea-0c78-406f-8ec3-3e6ef661862a,2024-04-26,checking,1747.0,verified
295fa003-bd9b-41fe-b84b-fb67a9d25b1c,6b1d3c39-3095-4993-ab2f-aa71cfe6b348,2024-03-04,checking,9733.0,pending
9960e9d9-fea9-47c2-83fc-9546c716715c,e67f9376-d5af-447f-821b-9b4948c404b2,2024-04-19,savings,6293.0,verified
e248846c-742e-4722-8f57-ce10c934e51c,1ace45a1-b9ff-4d0f-8840-d7b5b13df99e,2024-04-17,savings,2793.0,pending
efe4f209-be3e-467d-aea0-61bdf151c9df,4ffccb66-e767-4208-9648-c4fe1df530b5,2024-01-09,loan,129.0,verified
b0a29efd-f45d-459e-a860-31c226ecbcfd,43e4a6fc-c3d9-4f86-b284-17507ac318fa,2024-03-14,checking,5042.0,failed
43e78215-3d69-4c4b-b237-cb55eed09e4b,6178c388-3618-45c5-9725-d99ea7533e94,2024-01-16,loan,5902.0,verified
2aa043c1-a167-47df-83d1-ae338da484a9,59cc8401-51a1-4617-85b3-0ad7ad191118,2024-04-23,checking,5943.0,failed
ed6e8c5c-19a4-4aae-9f7b-d38b6772b141,c75fc080-bedc-4e84-91d3-a92d9b5fcac6,2024-03-06,savings,-2771.0,failed
d25598c0-b1eb-4015-8af2-df0f95724105,6164ed33-cbc7-4123-91d9-3f6dc930cc5e,2024-03-03,savings,5998.0,verified
5fe52638-0221-42ec-99b5-73e10874004f,baf9e3fd-70d1-46f5-8712-3ac0a941f9c6,2024-02-12,savings,3902.0,verified
3846c0be-3aab-4100-9c91-b8c910763b18,167d335e-6c1e-444b-8893-a36588fb4dff,2024-03-30,savings,4263.0,verified
eee79fd0-8b84-49e6-9475-b041c972817e,61195b42-1aa8-4bc2-8668-0d92cec1dc19,2024-03-31,savings,590.0,failed
c99fa7d7-c057-43b3-b7fd-80cd11bc31b1,17570d2a-4e11-424d-bc61-812640f86d42,2024-01-30,loan,-4270.0,verified
58ba24c6-c4dc-4f91-95f8-845e6845fc21,fd24a227-a1f4-485e-b223-e56c7554702f,2024-02-09,savings,5541.0,pending
